cycle,send_rate,sent,burst_period,commanded_bandwidth,service_rate,serviced,sender_outstanding,noc_outstanding,receiver_queue,arrival_noc,arrival_receiver,response_noc,response_sender,raw_throttle,delayed_throttle,queue_over_capacity,sent_reqs,sent_bytes,serviced_reqs,serviced_bytes,forward_sn_occupancy,pending_noc_arrivals,noc_queue,forward_nr_occupancy,return_rn_occupancy,return_ns_occupancy,sender_noc_inflight,sender_noc_os_gap,noc_queue_over_capacity,sender_inflight_over_capacity,sender_backpressure,sender_check,burst_active
1954,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.727272727276755,38.09090909091274,7.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.0909090909090895,11.636363636363663,16.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1955,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.81818181818585,38.18181818182183,7.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.1818181818181803,11.636363636363663,16.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1956,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.90909090909494,38.272727272730926,7.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.272727272727271,11.636363636363663,16.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1957,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.00000000000404,38.36363636364002,7.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.363636363636362,11.636363636363663,16.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1958,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.09090909091313,38.45454545454911,7.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.454545454545453,11.636363636363663,16.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1959,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.18181818182222,38.545454545458206,7.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.5454545454545436,11.636363636363663,16.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1960,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.27272727273132,38.6363636363673,7.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.6363636363636345,11.636363636363663,16.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1961,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.36363636364041,38.72727272727639,7.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.7272727272727253,11.636363636363663,16.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1962,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.4545454545495,38.81818181818549,7.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.818181818181816,11.636363636363663,16.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1963,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.5454545454586,38.90909090909458,6.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,3.909090909090907,11.636363636363663,17.0,12.0,13.636363636363681,25.636363636364017,False,False,False,False,True
1964,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.63636363636769,38.00000000000367,6.363636363636633,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,3.999999999999998,11.636363636363663,16.0,13.0,13.636363636363681,26.636363636364017,False,False,False,False,True
1965,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.72727272727678,37.09090909091277,6.363636363636633,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.090909090909089,11.636363636363663,15.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1966,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.81818181818588,36.18181818182186,6.363636363636633,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.18181818181818,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1967,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.90909090909497,36.272727272730954,6.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.272727272727271,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1968,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.00000000000406,36.36363636364005,6.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.3636363636363615,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1969,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.09090909091316,36.45454545454914,6.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.454545454545452,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1970,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.18181818182225,36.545454545458234,6.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.545454545454543,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1971,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.27272727273134,36.63636363636733,6.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.636363636363634,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1972,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.36363636364044,36.72727272727642,6.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.727272727272725,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1973,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,65.45454545454953,36.818181818185515,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,4.818181818181816,11.636363636363663,15.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1974,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.54545454545863,35.90909090909461,5.363636363636633,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.9090909090909065,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1975,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.63636363636772,36.0000000000037,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,4.999999999999997,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1976,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.72727272727681,36.090909090912795,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.090909090909088,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1977,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.8181818181859,36.18181818182189,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.181818181818179,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1978,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.909090909095,36.27272727273098,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.27272727272727,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1979,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,66.00000000000409,36.363636363640076,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.363636363636361,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1980,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,66.09090909091319,36.45454545454917,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.4545454545454515,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,True,True
1981,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,66.18181818182228,36.54545454545826,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.545454545454542,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1982,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,66.27272727273137,36.636363636367356,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.636363636363633,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1983,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,66.36363636364047,36.72727272727645,5.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.727272727272724,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1984,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,66.45454545454956,36.81818181818554,4.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,5.818181818181815,11.636363636363663,15.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1985,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,66.54545454545865,35.90909090909464,4.363636363636633,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.909090909090906,11.636363636363663,14.0,17.0,13.636363636363681,30.636363636364017,False,False,False,False,True
1986,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,65.63636363636775,36.00000000000373,4.363636363636633,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,5.9999999999999964,11.636363636363663,14.0,16.0,13.636363636363681,29.636363636364017,False,False,False,False,True
1987,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.72727272727684,36.090909090912824,4.363636363636633,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.090909090909087,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1988,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.818181818185934,36.18181818182192,4.363636363636633,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.181818181818178,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1989,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.90909090909503,36.27272727273101,4.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.272727272727269,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1990,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.00000000000412,36.363636363640104,4.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.36363636363636,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1991,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.09090909091321,36.4545454545492,4.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.454545454545451,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1992,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.18181818182231,36.54545454545829,4.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.545454545454541,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1993,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.2727272727314,36.636363636367385,4.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.636363636363632,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1994,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.3636363636405,36.72727272727648,4.363636363636633,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.727272727272723,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1995,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.45454545454959,35.81818181818557,3.3636363636366333,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,6.818181818181814,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
1996,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.54545454545868,35.909090909094665,3.3636363636366333,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.909090909090905,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1997,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.636363636367776,36.00000000000376,3.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,6.999999999999996,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1998,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.72727272727687,36.09090909091285,3.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.090909090909086,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
1999,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.81818181818596,36.181818181821946,3.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.181818181818177,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2000,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.909090909095056,36.27272727273104,3.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.272727272727268,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2001,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.00000000000415,36.36363636364013,3.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.363636363636359,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2002,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.09090909091324,36.454545454549226,3.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.45454545454545,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2003,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.18181818182234,36.54545454545832,3.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.5454545454545405,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2004,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.27272727273143,36.63636363636741,3.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.636363636363631,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2005,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.36363636364052,36.72727272727651,2.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,7.727272727272722,11.636363636363663,15.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2006,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.45454545454962,35.8181818181856,2.3636363636366333,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.818181818181813,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2007,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.54545454545871,35.909090909094694,2.3636363636366333,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.909090909090904,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2008,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.636363636367804,36.00000000000379,2.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,7.999999999999995,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2009,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.7272727272769,36.09090909091288,2.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.090909090909086,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2010,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.81818181818599,36.181818181821974,2.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.181818181818178,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2011,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.909090909095084,36.27272727273107,2.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.27272727272727,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2012,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.00000000000418,36.36363636364016,2.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.363636363636362,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2013,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.09090909091327,36.454545454549255,2.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.454545454545453,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2014,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.18181818182236,36.54545454545835,2.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.545454545454545,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2015,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.27272727273146,36.63636363636744,2.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.636363636363637,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2016,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.36363636364055,36.727272727276535,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,8.727272727272728,11.636363636363663,15.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2017,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.454545454549645,35.81818181818563,1.3636363636366333,0.09090909090909091,0.0,1.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.81818181818182,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2018,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.54545454545874,35.90909090909472,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,8.909090909090912,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2019,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.63636363636783,36.000000000003816,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.000000000000004,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2020,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.727272727276926,36.09090909091291,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.090909090909095,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2021,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.81818181818602,36.181818181822,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.181818181818187,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2022,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.90909090909511,36.272727272731096,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.272727272727279,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2023,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.0000000000042,36.36363636364019,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.36363636363637,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2024,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.0909090909133,36.45454545454928,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.454545454545462,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,True,True
2025,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.1818181818224,36.54545454545838,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.545454545454554,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2026,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,64.27272727273149,36.63636363636747,1.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.636363636363646,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2027,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,32.0,64.36363636364058,35.727272727276564,0.3636363636366333,0.09090909090909091,0.0,1.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,1.0,32.0,13.636363636363681,0.0,9.727272727272737,11.636363636363663,14.0,15.0,13.636363636363681,28.636363636364017,False,False,False,False,True
2028,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.454545454549674,35.81818181818566,0.3636363636366333,0.09090909090909091,0.0,0.0,1.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.818181818181829,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2029,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.54545454545877,35.90909090909475,0.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,9.90909090909092,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
2030,2.909090909090909,2.909090909090909,176.0,2.909090909090909,3.0,0.0,63.63636363636786,36.000000000003844,0.3636363636366333,0.09090909090909091,0.0,0.0,0.0,False,False,False,0.09090909090909091,2.909090909090909,0.0,0.0,13.636363636363681,0.0,10.000000000000012,11.636363636363663,14.0,14.0,13.636363636363681,27.636363636364017,False,False,False,False,True
